frame0.jpg,cross,76.42951,94.7842,-146.61692,84.45241,84.27603,-136.0869,89.13396,84.3432,-136.12851,93.22791,84.72237,-136.17657,70.91136,84.62666,-130.06402,66.7301,84.84058,-130.05249,63.14502,85.17542,-130.05184,100.74436,91.72976,-57.79596,61.29961,90.14498,-28.50618,87.12747,107.98559,-115.28484,71.56668,107.75036,-107.27701,125.68328,154.38673,-51.13978,39.03947,158.70943,16.21032,112.27677,223.2662,-124.07032,50.97242,234.30664,-87.38793,58.64803,159.00873,-155.78546,85.21811,172.02209,-221.10324,46.31239,149.18216,-170.96039,97.80401,158.75934,-248.95632,49.00082,140.63822,-162.20749,95.0298,149.76979,-233.19934,52.28466,143.66629,-151.49104,90.51647,155.23447,-219.5178,119.09688,315.40558,-18.10008,62.98649,318.98035,18.0613,122.42783,429.08745,-29.51573,68.45439,433.27377,59.43516,123.20309,519.44935,160.21935,86.10564,523.8044,238.10077,120.10769,530.14416,173.37823,93.44167,535.03746,250.82735,134.84624,557.95189,68.77227,64.75063,563.55396,157.23558
frame1.jpg,cross,186.35387,114.5863,-123.58644,192.58732,104.8945,-108.54349,196.65697,105.28065,-108.57868,200.70693,105.94379,-108.64474,179.21181,104.76944,-109.31143,174.31125,105.18877,-109.30313,169.46664,105.94152,-109.26829,205.44759,112.28638,-19.51777,162.74269,111.37791,-20.857,192.9594,129.32711,-88.4463,177.81967,129.27625,-89.17103,221.19209,181.3125,-6.18197,134.80412,179.11049,2.76228,212.17767,241.87201,-72.93247,150.25236,255.41933,-64.21651,161.57609,175.08738,-95.06516,193.50047,192.88513,-87.9122,149.93475,165.09302,-108.28686,207.9556,178.67355,-103.43298,152.83815,158.64069,-97.17144,205.76908,171.41941,-86.32413,156.20874,161.13197,-90.69004,200.93862,177.98492,-82.45395,200.53992,342.59663,-1.36685,146.112,341.84486,1.46239,193.15615,463.56792,-19.90948,139.25296,463.73863,10.69558,180.6222,550.51918,203.86391,139.46463,556.12354,186.91599,171.94855,560.57549,221.4361,146.09972,565.48908,198.57395,194.87033,595.75836,120.91997,121.87061,596.45439,90.01124
frame10.jpg,cross,181.89895,115.86996,-101.93145,188.91148,106.11818,-87.88222,192.92174,106.70427,-87.91038,196.88539,107.44114,-87.98502,175.65173,105.31216,-88.51061,171.08356,105.33388,-88.49177,166.87991,105.55178,-88.46756,200.92043,113.02092,-2.06241,160.21009,110.96935,-3.62852,189.23931,129.44901,-67.73891,174.05381,128.29405,-68.53002,217.43329,180.24857,12.55413,131.84764,175.28276,15.40689,211.27751,244.34055,-52.01503,138.59462,247.23507,-69.58842,159.50201,176.87637,-65.91465,192.90485,193.1431,-122.14825,146.70294,166.51468,-76.19672,208.27815,179.7554,-139.93095,149.90168,159.74403,-63.87059,206.23756,173.76003,-122.1829,153.53281,161.51245,-60.51621,200.89563,178.73846,-116.98401,194.77661,337.65713,-0.40556,142.50918,336.81164,0.45193,188.39495,457.9142,-19.98876,132.85608,456.84761,10.47557,177.28151,548.86005,178.55205,133.05748,552.13856,180.8492,168.69398,560.06172,193.59935,138.32422,564.83967,192.31841,193.53056,591.62292,93.54592,113.84359,595.15369,88.41798
frame100.jpg,cross,68.14007,94.36741,-183.9715,75.61643,84.45717,-170.775,79.99944,84.60842,-170.81948,84.11116,84.99474,-170.84616,62.06676,84.98047,-167.56023,57.91854,85.30489,-167.54129,54.00601,85.72613,-167.54889,90.40173,92.78391,-77.59659,50.26309,91.34167,-61.7478,77.56189,107.94659,-147.14322,62.19774,107.87987,-143.01809,114.80212,157.43898,-57.36783,25.62452,158.88557,-12.50569,102.29006,226.61407,-139.06664,36.04318,234.90932,-128.34363,49.34551,165.50285,-215.91776,72.98366,178.11848,-292.2611,35.08588,154.23777,-239.63357,86.97333,162.74172,-327.03312,38.45536,146.42805,-233.42455,85.29625,154.74874,-315.03947,41.85969,149.5238,-213.98628,80.85709,159.95999,-292.17812,106.2785,319.52093,-15.61098,50.35181,323.58921,15.62075,110.52315,429.61304,9.81632,56.35178,434.54201,77.84724,111.88574,523.49682,189.0351,74.61328,527.41821,253.41926,108.76367,534.17961,200.21021,82.71812,538.18535,265.36424,122.0409,559.77509,85.65806,52.97583,567.09145,161.79211
frame101.jpg,cross,57.16155,99.60892,-207.57276,64.37355,88.91539,-194.13057,68.76219,89.14917,-194.16796,73.01967,89.53556,-194.20679,50.90781,89.04757,-191.31993,46.57371,89.23183,-191.30382,42.8703,89.53541,-191.32593,80.30945,96.18296,-93.65295,39.52802,94.53533,-78.94562,66.19874,112.47589,-167.25656,51.0878,112.34467,-163.52647,106.05462,157.9862,-66.37998,14.15861,160.37149,-36.42853,93.82185,231.6147,-162.56482,28.67013,238.41656,-172.43654,40.01479,164.33697,-241.81503,73.69615,173.95046,-332.35246,27.03102,150.17309,-266.33017,86.60086,161.91681,-367.17724,30.0605,142.85739,-255.35634,84.7731,155.73378,-351.79342,34.14682,147.60565,-238.44813,80.54353,158.9413,-331.05561,97.28211,323.99677,-12.54825,40.76206,327.68734,12.58799,101.84256,434.81182,9.12629,45.31786,442.80163,78.20959,102.77145,526.8174,230.23582,63.12151,535.50568,288.25913,98.40689,538.72944,246.05257,70.88053,546.1438,303.65577,112.96453,566.37489,130.50464,43.76498,576.97205,192.69361
frame102.jpg,cross,49.18288,101.37453,-183.4706,57.60195,91.90979,-169.33432,62.32202,92.23539,-169.38539,66.58957,92.88086,-169.44423,43.97346,92.11422,-164.24465,39.80937,92.38068,-164.2312,35.89636,92.72955,-164.24994,73.44307,100.67406,-71.16785,33.41068,98.49936,-46.18328,59.05334,115.53738,-144.50348,43.37799,114.46056,-137.86821,97.64541,164.88878,-53.31404,12.48817,164.43321,5.9694,85.01586,235.51426,-147.50835,20.36152,239.4202,-114.07806,31.89954,167.73903,-213.79062,64.51607,176.89335,-271.28312,21.46412,154.87587,-238.25368,75.93952,165.36339,-305.00939,24.26279,147.44452,-231.26767,75.26039,158.71721,-292.4554,27.51993,151.1868,-211.55383,71.02103,161.64949,-271.68939,87.95263,330.75241,-19.55242,33.91073,333.21613,19.57501,91.528,441.19045,-14.39149,35.13994,449.27162,66.58639,92.33399,532.81151,232.70333,55.04762,540.62195,276.46878,88.81206,543.22929,250.97254,62.50663,551.51196,291.12354,103.46298,573.03902,136.21582,33.65107,584.99329,178.57978
frame103.jpg,cross,43.57631,108.20982,-195.98313,50.83994,98.00314,-180.85767,55.43734,98.16862,-180.91529,59.87388,98.55181,-180.97871,37.47138,98.37097,-177.40628,33.40425,98.59632,-177.38006,29.59831,98.915,-177.38589,66.83668,105.05634,-76.15964,25.79807,103.95399,-59.01097,52.59784,120.76279,-154.62346,37.58113,120.55897,-150.2243,90.52718,166.75983,-48.55906,5.07898,169.32766,-7.67304,79.10354,238.94051,-144.16556,10.80119,246.93005,-127.73254,28.21506,172.45871,-218.8782,56.81286,185.1528,-279.69171,17.61608,159.25998,-244.8411,69.6379,173.83589,-313.8195,20.63215,151.86529,-235.76141,67.64716,166.39034,-301.90924,24.1595,156.04136,-216.20761,63.82132,169.2564,-279.77012,77.75957,331.89037,-14.45639,23.51309,333.80318,14.61291,82.03255,442.99004,5.8573,27.55333,451.74133,59.80824,81.96154,536.58012,227.99521,42.07708,544.00574,259.68817,77.67502,547.9052,243.15464,50.11527,555.98194,272.88874,95.47746,576.30798,120.33787,21.96545,588.75862,150.15951
frame104.jpg,cross,37.70412,114.73608,-213.47441,45.02547,104.70766,-200.61656,49.66135,105.33058,-200.66983,54.10031,106.22162,-200.72264,32.04303,104.04226,-194.41018,28.00623,103.94693,-194.37984,24.10353,103.99721,-194.39079,61.5432,113.30317,-100.84413,20.2907,109.01091,-71.06056,46.68188,128.38013,-173.64141,31.60974,127.47459,-165.67833,87.16753,172.30324,-77.18842,1.64616,175.03357,-8.07786,72.02457,241.93989,-156.2956,9.00204,249.34929,-120.65965,19.49473,175.03426,-193.42242,51.01528,186.5337,-265.88154,7.89953,162.86142,-211.03304,61.79696,172.32485,-296.91006,10.34601,155.66637,-203.02206,60.27746,168.10732,-282.19666,14.71682,159.75299,-189.19424,55.44452,170.8844,-264.8547,71.05657,339.65553,-19.17087,17.1665,339.63642,19.27809,75.9092,451.37218,8.25128,22.2807,455.38277,54.63082,77.12644,540.03944,241.23435,32.12265,549.95018,244.74891,72.54678,550.73814,257.53144,41.81619,561.47133,256.84577,85.76103,586.70158,130.50049,16.49311,595.19707,129.49972
frame105.jpg,cross,34.04548,116.62779,-212.29401,40.92156,106.97186,-197.57703,45.55777,107.45335,-197.63116,50.03863,108.13467,-197.67698,28.14725,106.55369,-193.05289,24.29941,106.60715,-193.03866,20.37934,106.83315,-193.03858,58.65793,115.10382,-95.943,16.95228,112.31499,-74.86104,43.44303,129.72885,-172.55468,28.37037,129.04495,-166.94978,83.80595,176.76056,-66.34959,-0.9771,181.23714,-12.81985,69.71251,247.73319,-138.95111,-2.72044,261.8874,-106.19601,18.10865,180.00837,-194.10495,41.02096,199.46171,-235.11573,5.93782,167.11123,-213.83508,54.24634,187.86362,-263.54472,8.71293,160.4229,-206.51211,51.45386,180.191,-248.69645,12.70183,164.55851,-190.75805,47.37831,183.02423,-232.6962,67.64904,344.3784,-11.97279,13.36591,343.98769,12.03916,72.24919,456.34426,15.66878,17.97564,460.97298,48.13788,73.35313,547.94273,264.88088,25.0011,552.6577,252.48876,66.06474,558.68336,283.17663,34.41548,564.70459,266.27325,86.31188,589.08669,161.17706,9.44813,597.30335,137.17739
frame106.jpg,cross,36.79418,120.59298,-190.50672,43.82684,110.79161,-173.96065,48.31154,111.24308,-174.01755,52.56315,111.88965,-174.06975,30.91531,110.85402,-171.96412,26.90639,111.13045,-171.95675,22.92522,111.61556,-171.96434,59.60177,119.1576,-66.90111,19.0239,117.35785,-56.1186,45.83975,133.97585,-148.71467,30.5676,133.59175,-146.07763,84.43532,180.34512,-35.96618,-0.3349,184.29783,-5.81346,71.17966,250.26409,-128.73158,-0.36221,264.35022,-103.15595,19.04476,184.06422,-209.44563,43.03245,201.16638,-218.714,7.21381,171.81915,-234.4666,55.05695,187.46798,-248.59442,8.65948,165.26421,-224.63815,52.1756,179.49417,-235.98427,12.84643,169.22064,-206.52357,48.75752,185.80229,-217.19637,68.93751,345.62466,-5.24601,14.26464,344.81953,5.34151,71.81282,458.24802,8.82061,18.73846,462.74567,30.28366,72.37976,551.62354,256.80993,24.22155,557.82631,234.72137,64.54159,561.91399,274.8318,32.73946,569.85706,248.07939,83.90245,592.17369,145.59727,8.57367,599.95239,112.85154
frame107.jpg,cross,37.01438,126.50398,-211.56126,44.07725,116.23474,-196.18837,48.62867,116.94277,-196.25855,52.95981,117.77969,-196.3302,31.60739,115.4413,-191.26234,27.84748,115.47766,-191.24449,24.28246,115.58863,-191.25202,60.77009,124.52446,-92.70174,20.54965,120.00082,-68.35026,45.88082,139.59129,-171.01801,31.24794,138.79288,-164.56952,87.49104,184.35307,-68.62185,1.50075,187.39361,-15.53247,70.4967,252.85639,-155.79277,7.7088,265.47892,-128.81064,19.29242,184.30668,-207.25677,50.83571,196.93203,-264.55022,8.70599,173.37027,-228.67004,61.8103,183.13026,-296.84432,11.31104,166.63212,-220.08529,58.73111,177.18773,-281.18557,15.48726,170.92472,-203.76893,55.8214,181.98742,-262.8522,71.24927,346.72924,-12.06765,16.18446,346.25034,12.17049,73.06137,463.08956,-12.08706,18.28391,465.65941,49.32523,71.41589,554.4059,249.80613,25.27758,556.94969,274.85798,63.6377,564.81762,269.57757,32.95826,569.21764,290.95133,83.83304,596.87462,146.5573,8.71585,601.96033,164.01767
frame108.jpg,cross,37.19963,126.86012,-203.15237,44.13649,116.96854,-188.7969,48.71435,117.52653,-188.84489,52.99819,118.10789,-188.89056,32.05014,115.94809,-184.06925,28.57488,115.66299,-184.0544,25.21938,115.45551,-184.07322,61.48792,124.0958,-89.02213,23.21864,119.65424,-66.47257,46.08419,138.62051,-164.15203,32.25698,137.90245,-158.1063,89.68314,185.20582,-62.8524,2.82009,186.40095,-23.43045,73.45724,254.47016,-145.64839,12.07849,262.35229,-133.24845,21.03882,187.05227,-192.81723,53.44718,201.54545,-249.73339,10.29219,176.04416,-212.01381,67.4823,190.61211,-279.48797,12.88068,169.75163,-202.62953,64.74559,184.5166,-262.92926,16.93114,173.30681,-188.88494,60.50692,187.789,-246.82158,71.83057,348.75404,-7.54191,17.46323,348.17043,7.60582,73.51562,460.01663,6.33611,19.02083,465.43743,50.77225,72.89925,555.87212,238.96835,26.64894,562.59468,258.71935,64.75248,568.14014,255.99541,33.13021,574.52065,273.32155,85.91948,595.53276,135.43952,12.31028,603.93288,149.57241
frame109.jpg,cross,43.05489,129.33439,-193.34142,49.75491,119.11285,-178.92788,54.52036,119.25726,-178.99434,58.75833,119.47439,-179.07579,37.18135,119.46653,-173.71931,33.46434,119.71413,-173.70281,29.88665,119.96132,-173.70125,67.06569,125.17422,-78.19162,26.50674,123.84079,-52.6848,52.0688,141.05452,-153.49449,37.91749,141.38852,-146.70655,94.86081,186.63204,-56.65838,6.87916,187.01115,6.65378,77.33593,260.39661,-141.82708,12.97976,266.64331,-93.20034,25.47846,189.35738,-189.76427,60.8512,201.79346,-214.79954,15.99476,178.99702,-211.97359,73.89361,192.43322,-243.94419,18.6427,172.65627,-203.64626,72.97419,185.59963,-228.0866,22.99825,175.87463,-186.52355,68.34354,188.38839,-212.41169,76.94013,348.40767,-18.6061,21.81767,349.25289,18.78009,75.66154,465.74539,-15.71333,23.19827,471.9799,48.77856,75.65181,552.74529,234.21359,30.82077,561.74446,249.85281,69.94703,564.62513,252.65889,39.14357,573.9436,263.43377,86.04912,598.04272,132.27226,14.48837,608.49171,138.9024
frame11.jpg,cross,179.33109,114.12859,-93.41821,186.68778,105.72329,-80.60568,190.62186,106.40751,-80.63019,194.66665,107.1711,-80.68917,173.69772,104.15602,-79.46706,169.09332,103.9366,-79.45041,164.76721,104.0028,-79.43079,199.60424,113.80089,-0.45996,158.79959,109.13092,4.85988,185.88527,128.63604,-61.71581,171.00992,126.53658,-60.44563,218.02201,179.08211,12.89612,129.90051,174.80875,32.20949,212.93269,245.45036,-46.18607,129.44584,244.37824,-41.06396,160.84983,177.54822,-70.71548,180.8177,204.82548,-111.67657,148.92008,164.88867,-80.69568,195.68107,195.14736,-129.37434,151.7564,158.51286,-69.37214,198.37415,183.73875,-112.87865,154.95475,161.6188,-65.2762,191.15381,189.89162,-107.11667,193.88077,338.29052,-2.66475,140.83833,337.05631,2.66408,188.76957,455.89916,-30.50328,131.94913,456.56021,3.73475,176.22456,549.68822,148.03722,132.83571,552.91893,154.0055,165.27158,560.94349,161.38602,138.96613,564.52263,164.18104,192.51106,593.05676,66.79653,113.26951,592.42775,67.86043
frame110.jpg,cross,52.62846,128.25986,-168.6032,59.60447,119.10761,-152.68871,63.85291,119.90522,-152.73259,68.18098,120.83454,-152.77794,46.42413,118.00461,-150.81272,42.31352,117.98653,-150.8079,38.24951,118.13852,-150.79809,74.01543,128.41722,-51.85926,32.65958,123.89761,-41.97731,60.5656,142.31371,-129.30165,45.44899,141.10693,-126.97402,95.31132,190.46213,-34.40801,6.67503,191.4893,4.30085,83.03549,259.68561,-116.41808,16.80545,267.81488,-104.28036,31.88393,192.08378,-161.31211,60.50851,204.356,-222.57783,20.95183,178.8505,-181.0097,72.07884,192.64091,-252.58233,24.31575,171.87225,-171.94809,70.17328,184.50008,-238.32011,27.64212,176.3793,-157.92346,65.62253,189.62801,-220.83313,79.78197,353.42747,-14.59599,24.98367,353.70525,14.75814,80.44818,464.40296,10.97605,27.58558,469.40109,43.91834,81.42157,556.49712,228.2632,36.47376,563.40263,222.25252,76.24067,565.09392,243.4302,44.54834,574.38484,233.58681,88.94035,598.4568,123.06455,17.7241,604.73022,113.21924
frame111.jpg,cross,60.45977,131.00103,-181.51276,67.45534,121.06112,-164.67726,71.7006,121.54751,-164.72222,75.84572,122.22931,-164.77289,53.93333,120.61668,-164.67044,49.6817,120.61245,-164.66843,45.37362,120.82989,-164.68223,81.17412,129.0141,-57.68926,39.49706,125.65838,-54.62877,68.27279,144.62166,-139.36126,53.38262,143.94835,-139.09036,103.3856,192.22971,-31.17635,12.48754,193.05161,-16.68144,89.94983,260.84385,-126.70611,28.58737,271.29566,-108.16562,39.46124,191.33778,-200.96669,72.43049,202.02332,-183.01366,29.04128,179.13315,-225.06049,82.81649,189.82334,-208.82961,31.90668,172.45033,-216.1304,80.92269,182.90302,-196.60736,34.97755,176.604,-199.19356,77.8473,187.28975,-180.97508,89.3042,349.5694,-7.05698,32.79102,350.97183,7.18456,86.66872,463.09692,-9.39145,32.78977,471.48483,44.60441,81.60605,556.37592,241.65008,43.08241,565.33558,262.02044,78.40568,568.97778,260.17114,49.63553,576.25195,276.62843,94.5379,598.03185,136.49394,24.63894,606.20689,150.19844
frame112.jpg,cross,66.9849,132.81595,-158.9979,73.50875,122.98199,-142.59385,77.26852,123.40576,-142.65307,81.19942,123.94756,-142.73532,60.83289,122.71357,-140.98264,56.53461,122.82431,-140.97086,52.66584,123.06009,-140.94157,87.04994,131.34605,-42.6323,47.79475,127.57421,-33.44014,74.45787,144.80467,-119.99251,60.57642,144.43428,-117.80118,112.72931,191.32586,-26.31888,21.53265,192.74046,6.97817,98.39433,257.12896,-108.99981,39.10734,265.30956,-102.53545,42.16398,192.97741,-154.93444,78.91673,203.51967,-219.069,29.24172,186.23213,-175.0697,92.36464,191.18975,-248.93402,31.66228,179.01941,-164.49499,90.2217,184.29976,-232.34924,36.37471,181.0841,-150.97658,85.42655,188.88514,-216.53397,96.30686,349.17404,-8.0415,38.5837,351.77315,8.13141,93.90327,465.70908,-1.90407,38.82974,469.95911,34.01282,89.89219,559.12842,224.41164,48.83144,566.83052,224.61935,84.57015,575.17281,241.1427,56.17229,579.80877,237.15691,103.41338,598.37818,126.96967,29.60668,608.56239,118.56589
